duration,month,hour,day_of_week,user_type
19.787779081,3,15,Wednesday,Subscriber
3.9587125060000004,3,15,Wednesday,Subscriber
7.968626036000001,3,15,Wednesday,Subscriber
46.554497738,3,14,Wednesday,Subscriber
27.056824459,3,14,Wednesday,Customer
8.394351217,3,14,Wednesday,Subscriber
23.683723665000002,3,14,Wednesday,Subscriber
61.62443246400001,3,14,Wednesday,Customer
20.417791681,3,14,Wednesday,Subscriber
27.001023343000004,3,14,Wednesday,Customer
6.125189168,3,14,Wednesday,Subscriber
29.842896846000002,3,13,Wednesday,Customer
16.109805523000002,3,13,Wednesday,Customer
28.000276661,3,13,Wednesday,Customer
5.736381392,3,13,Wednesday,Subscriber
36.027253864,3,13,Wednesday,Subscriber
22.213010918000002,3,13,Wednesday,Subscriber
18.226247851,3,13,Wednesday,Customer
3.7898591290000003,3,13,Wednesday,Subscriber
2.8313732930000004,3,13,Wednesday,Subscriber
89.864397252,3,13,Wednesday,Customer
5.134736026000001,3,13,Wednesday,Subscriber
53.659789841000006,3,13,Wednesday,Customer
16.756818463000002,3,13,Wednesday,Customer
6.676300190000001,3,13,Wednesday,Subscriber
20.984903023,3,13,Wednesday,Customer
13.584371682,3,12,Wednesday,Subscriber
17.895424568000003,3,12,Wednesday,Customer
6.8365367280000005,3,12,Wednesday,Subscriber
2.2008273490000003,3,12,Wednesday,Subscriber
25.132285969,3,12,Wednesday,Subscriber
6.0426208500000005,3,12,Wednesday,Subscriber
6.765218635000001,3,12,Wednesday,Subscriber
3.121795768,3,12,Wednesday,Subscriber
6.446645597000001,3,12,Wednesday,Subscriber
28.990879806000002,3,12,Wednesday,Customer
10.421441758,3,12,Wednesday,Subscriber
7.518917042000001,3,12,Wednesday,Subscriber
12.686020382,3,12,Wednesday,Subscriber
61.08435499600001,3,11,Wednesday,Customer
17.701054014,3,11,Wednesday,Subscriber
195.383474258,3,11,Wednesday,Customer
132.77877218900002,3,11,Wednesday,Customer
93.53095391500001,3,11,Wednesday,Customer
156.49742988600002,3,11,Wednesday,Customer
4.7350947,3,10,Wednesday,Subscriber
6.140922816000001,3,10,Wednesday,Subscriber
39.08031492400001,3,10,Wednesday,Customer
27.990526466000002,3,10,Wednesday,Subscriber
7.524317150000001,3,9,Wednesday,Subscriber
15.786232385000002,3,9,Wednesday,Subscriber
8.185563708,3,9,Wednesday,Subscriber
